,X,y
350,-0.36631414,9.639162
351,0.2747074,11.145562
352,1.7940345,14.715981
353,0.50917673,11.696566
354,-1.3484808,7.33107
355,-1.9098122,6.0119414
356,-1.655937,6.608548
357,-0.87684286,8.439419
358,1.0965998,13.077009
359,-0.13094237,10.192286
360,-0.71256167,8.82548
361,-0.6148484,9.055106
362,0.29280898,11.188101
363,0.46494952,11.592631
364,-0.8079905,8.601222
365,0.27197918,11.139151
366,-0.047123205,10.38926
367,0.8850846,12.579948
368,-1.790103,6.293258
369,-0.08967036,10.289274
370,-0.5499113,9.207708
371,-0.7984728,8.623589
372,0.16099033,10.878327
373,0.5270736,11.738623
374,0.08535553,10.700585
375,0.7038266,12.153993
376,-1.9965862,5.8080225
377,-0.1345767,10.183744
378,0.8720734,12.549373
379,-1.3639786,7.29465
380,1.8951397,14.953578
381,-1.6854204,6.5392623
382,0.408179,11.459221
383,0.327601,11.269862
384,2.5196187,16.421104
385,-0.06358432,10.350576
386,-0.6448001,8.98472
387,-0.9305323,8.31325
388,0.28132004,11.161102
389,1.9698958,15.129255
390,2.0125995,15.229609
391,0.60387427,11.919105
392,-0.79606694,8.629243
393,0.26405925,11.120539
394,-0.1397148,10.17167
395,-0.21043578,10.005476
396,-1.2063024,7.6651897
397,2.0714872,15.367994
398,1.0447931,12.955264
399,1.4965277,14.01684
400,0.76386863,12.295092
401,0.9053869,12.627659
402,-1.5977348,6.745323
403,-0.4272622,9.495934
404,1.4122345,13.818751
405,-0.21772887,9.9883375
406,-0.62136257,9.039798
407,-1.7433172,6.4032044
408,-0.09571565,10.275068
409,-0.6727566,8.919022
410,1.2088544,13.340808
411,0.6954123,12.134219
412,-1.1925628,7.6974773
413,-0.2802177,9.841489
414,-0.39725357,9.566454
415,-0.8954402,8.395716
416,-0.79045737,8.642426
417,-1.6683451,6.579389
418,0.100313075,10.735736
419,-0.43064395,9.487987
420,-2.855996,3.7884097
421,-1.5443833,6.8706994
422,2.3361573,15.989969
423,1.2044135,13.330372
424,0.7380258,12.234361
425,-1.1661918,7.759449
426,0.7702992,12.310204
427,-0.6890308,8.880777
428,-0.75314957,8.730099
429,0.09724595,10.728528
430,-0.90172845,8.380939
431,-0.787442,8.649511
432,-0.33898392,9.703388
433,-1.7473106,6.3938203
434,-0.82218134,8.567874
435,1.9389894,15.056625
436,0.21816015,11.012676
437,-0.059030294,10.361279
438,0.12951162,10.804353
439,0.89615136,12.605955
440,-0.01639964,10.461461
441,0.43305248,11.5176735
442,-2.9725442,3.5145216
443,-0.2551534,9.90039
444,-1.1174606,7.8739676
445,-0.5325777,9.248443
446,-0.9519767,8.262855
447,0.38043776,11.394029
448,0.23839468,11.060227
449,-0.6572272,8.955516
450,0.06519736,10.6532135
451,-0.7124231,8.825806
452,0.14888096,10.849871
453,-1.6897887,6.5289965
454,-0.9789035,8.199577
455,-0.51056707,9.300167
456,1.2011944,13.322807
457,0.023770146,10.55586
458,0.9124627,12.644287
459,-0.50688887,9.308811
460,0.30991378,11.228297
461,-0.5165323,9.286149
462,0.5231612,11.729428
463,-0.49169987,9.344505
464,-2.1248703,5.506555
465,-1.5960174,6.749359
466,0.9388712,12.706347
467,0.40071967,11.441691
468,-2.394642,4.8725915
469,-1.1633939,7.7660246
470,0.18344034,10.931085
471,1.4625508,13.936995
472,-0.22958006,9.960487
473,0.96477085,12.767212
474,-0.72307426,8.800776
475,0.96222055,12.761218
476,0.76970786,12.308813
477,-0.14795318,10.15231
478,-1.6384833,6.6495647
479,-1.3446999,7.3399553
480,1.0705048,13.015686
481,1.2895404,13.53042
482,-0.7990465,8.622241
483,0.089245066,10.709726
484,0.06692778,10.65728
485,-0.67981875,8.902426
486,-1.508541,6.954929
487,0.5433011,11.776757
488,0.68031126,12.098731
489,0.96742564,12.77345
490,-0.023551714,10.4446535
491,2.3818388,16.09732
492,0.683885,12.10713
493,-0.27809417,9.846478
494,1.05676,12.983386
495,0.08426482,10.698022
496,0.6932176,12.129061
497,0.19454505,10.957181
498,-0.620106,9.042751
499,0.2062806,10.984759
500,0.051370475,10.620721
501,-0.314584,9.760728
502,-1.6164144,6.7014265
503,0.5475449,11.786731
504,0.23747984,11.058078
505,-1.5815333,6.7833967
506,0.28842995,11.177811
507,-0.6871939,8.885095
508,-1.5038582,6.9659333
509,-1.3473669,7.333688
510,-0.64204067,8.991204
511,-1.8317175,6.195464
512,1.8405973,14.825403
513,0.35327315,11.330192
514,1.0693727,13.013025
515,-1.6987371,6.507968
516,-0.56469715,9.172962
517,-0.20173332,10.025927
518,-0.40428865,9.549922
519,-1.061683,8.005045
520,0.09986745,10.734689
521,0.1511658,10.85524
522,0.6983122,12.141033
523,0.64366716,12.012618
524,-1.5531311,6.850142
525,0.09943476,10.733672
526,1.0500717,12.967669
527,0.9432928,12.716738
528,-0.14317402,10.163541
529,1.8880217,14.9368515
530,-0.6149805,9.054796
531,-0.18726046,10.0599375
532,-0.625057,9.0311165
533,1.237426,13.407951
534,0.00861008,10.520234
535,0.9769,12.795715
536,-0.6015193,9.08643
537,2.349602,16.021564
538,-0.3363318,9.70962
539,-1.1647177,7.7629137
540,-0.68840134,8.8822565
541,-0.9452574,8.278645
542,-0.60412246,9.080313
543,-0.15665872,10.131852
544,-0.7308727,8.78245
545,-0.37865737,9.610155
546,1.314387,13.588809
547,-0.103581235,10.256584
548,-0.19991256,10.030206
549,0.8576916,12.515575
550,1.4022985,13.795402
551,-0.65477455,8.96128
552,0.19151863,10.950068
553,-0.0344257,10.4191
554,1.3985155,13.786511
555,0.13414186,10.815233
556,1.7938348,14.715511
557,-0.6389713,8.998418
558,0.6886239,12.118266
559,-0.1837578,10.06817
560,-0.8864759,8.416781
561,0.08253242,10.693952
562,1.0841702,13.0478
563,0.6102376,11.934058
564,1.3876141,13.760893
565,-0.030895194,10.427397
566,0.82039654,12.427932
567,-0.90742767,8.367545
568,-0.8781668,8.436308
569,1.2182692,13.362932
570,-2.0860503,5.597782
571,-0.8268798,8.556832
572,-0.7212759,8.805001
573,0.010777456,10.525327
574,-0.57483876,9.149129
575,-0.5816035,9.133232
576,-0.38594693,9.593025
577,-0.8213041,8.569936
578,-0.07475379,10.324328
579,-0.4109507,9.5342655
580,-1.5103776,6.950613
581,2.3173485,15.945768
582,0.6210691,11.959513
583,-1.2891684,7.470454
584,-0.05590214,10.36863
585,-0.26814133,9.869868
586,-0.80036354,8.619145
587,0.919798,12.661526
588,0.3605064,11.34719
589,0.23300771,11.047568
590,0.012934602,10.530396
591,0.39437544,11.426783
592,0.9475962,12.7268505
593,-0.18923214,10.055305
594,-0.541164,9.228265
595,0.26752076,11.128674
596,1.0414829,12.947485
597,0.09900799,10.732669
598,0.16582167,10.889681
599,-0.41465294,9.525566
600,-0.4191872,9.51491
601,-0.7974426,8.62601
602,1.2515385,13.441115
603,-0.71667737,8.815808
604,-1.0724769,7.9796796
605,-2.1737313,5.3917317
606,-1.525809,6.9143486
607,1.0966934,13.0772295
608,-0.046428595,10.390893
609,0.4936486,11.660074
610,-0.737931,8.765862
611,-0.52300817,9.270931
612,0.17360929,10.907982
613,0.69820905,12.140791
614,-1.9696164,5.871402
615,-0.10025763,10.264395
616,-1.1117353,7.887422
617,0.76697063,12.302381
618,-1.6406702,6.6444254
619,1.2195028,13.365831
620,0.35276976,11.329009
621,-1.407563,7.1922274
622,0.15626472,10.867222
623,3.1953154,18.008991
624,0.9159707,12.652531
625,-0.73101085,8.7821245
626,-0.011208649,10.4736595
627,0.5917889,11.890704
628,-1.4559975,7.0784063
629,-0.16538139,10.111354
630,-0.78197324,8.662363
631,-0.22154588,9.979367
632,0.62795997,11.975706
633,0.23064902,11.042026
634,-0.37429282,9.620412
635,-0.7843344,8.656815
636,-2.204236,5.3200455
637,0.376398,11.384535
638,-1.2272813,7.615889
639,-1.402976,7.2030067
640,1.0007281,12.851711
641,-3.648919,1.9250402
642,0.9686834,12.776406
643,-0.5597874,9.1845
644,0.3486779,11.319393
645,-0.43077233,9.487685
646,-0.27705705,9.848916
647,-1.1360717,7.8302317
648,0.02991183,10.570292
649,0.46927083,11.602786
650,1.1276367,13.149946
651,0.3215362,11.25561
652,1.2454482,13.426804
653,-0.529621,9.25539
654,-0.13675602,10.178623
655,0.31203523,11.233283
656,-0.9847546,8.185827
657,-1.3865453,7.2416186
658,-0.32788727,9.729465
659,-1.6991282,6.507049
660,-0.025118452,10.440971
661,1.8675915,14.88884
662,1.3439745,13.65834
663,-1.2863166,7.4771557
664,0.32938644,11.274058
665,-1.6019219,6.7354836
666,-0.030475056,10.428384
667,-1.2081709,7.6607985
668,-2.0844762,5.601481
669,1.0064223,12.865092
670,-0.6232312,9.035407
671,-0.36882237,9.633267
672,-0.9475116,8.273348
673,-1.5700945,6.810278
674,-0.38860163,9.586786
675,0.13496652,10.817171
676,2.6049733,16.621687
677,1.050908,12.969633
678,0.15618452,10.867034
679,0.14822903,10.848338
680,-0.47346312,9.387362
681,-0.5648282,9.172654
682,-0.1996748,10.030765
683,-0.49031702,9.347755
684,-0.42681175,9.496992
685,0.033269554,10.578183
686,-0.037546754,10.411765
687,0.71478635,12.179748
688,0.34864643,11.319319
689,0.15403809,10.86199
690,-0.87234074,8.449999
691,-0.17945746,10.078275
692,0.4970169,11.66799
693,0.034177747,10.5803175
694,2.7022424,16.85027
695,-0.25560147,9.899337
696,-1.1129364,7.8845997
697,0.8339499,12.459783
698,0.8692469,12.54273
699,0.6004058,11.9109535
700,0.9493772,12.731036
701,0.7966799,12.372198
702,0.3955137,11.429457
703,-0.5816684,9.13308
704,-0.7778589,8.672031
705,-0.27294567,9.858578
706,0.6103808,11.934395
707,-0.44403702,9.456513
708,0.7185716,12.188643
709,1.1139628,13.117812
710,0.86399615,12.530391
711,-0.6321577,9.014429
712,-0.3523632,9.671947
713,-0.8957026,8.395099
714,0.20157845,10.973709
715,-1.2088394,7.6592274
716,1.043565,12.952377
717,0.11398532,10.767865
718,0.9231011,12.669288
719,-0.06763827,10.34105
720,-0.34111598,9.698378
721,1.6470923,14.3706665
722,1.5203615,14.072849
723,0.07734993,10.681772
724,-1.3101988,7.421033
725,0.035118487,10.582528
726,-0.92850447,8.318014
727,0.5354361,11.758275
728,0.003984673,10.509364
729,-0.8288161,8.552282
730,-0.21526697,9.9941225
731,0.6754592,12.087329
732,-2.1347687,5.4832935
733,-1.0811634,7.959266
734,-0.18293846,10.070095
735,-0.42137077,9.509779
736,0.57652324,11.85483
737,0.5315005,11.749026
738,0.58493733,11.874602
739,-0.024676174,10.442011
740,-0.62843984,9.023167
741,1.0802299,13.03854
742,-0.06456076,10.348282
743,1.4612663,13.933975
744,0.4662363,11.595655
745,-1.3421266,7.3460026
746,1.2372425,13.407519
747,-1.1938705,7.6944046
748,0.909067,12.636307
749,0.52788943,11.7405405
750,0.57273626,11.84593
751,-0.7768143,8.674486
752,-0.37372994,9.621735
753,0.29876143,11.202089
754,0.102538064,10.740965
755,-0.41027662,9.53585
756,0.631483,11.983985
757,2.6842613,16.808014
758,0.5536346,11.801042
759,0.00013255434,10.500312
760,-0.29465216,9.807568
761,-0.7068644,8.838869
762,-0.19182907,10.049202
763,-1.5165851,6.936025
764,0.4166593,11.479149
765,-0.35311377,9.670182
766,1.7927729,14.7130165
767,0.23470503,11.051557
768,0.9851673,12.815144
769,-0.14933899,10.149054
770,-1.4820845,7.0171013
771,-0.48011512,9.37173
772,0.30523658,11.217306
773,1.1469088,13.195235
774,2.3938935,16.125648
775,1.4949529,14.01314
776,0.9450235,12.720805
777,-0.50032246,9.324243
778,-1.8837416,6.0732074
779,0.20353651,10.978311
780,0.07901688,10.68569
781,1.0287969,12.917673
782,1.7621118,14.640963
783,-0.26686785,9.872861
784,1.1711831,13.25228
785,0.3826336,11.399189
786,-1.5419523,6.8764124
787,0.45796603,11.5762205
788,-0.26706448,9.872398
789,0.36294842,11.352929
790,0.66706485,12.067602
791,-1.2646574,7.528055
792,1.7405401,14.590269
793,-0.641059,8.993511
794,-0.6381916,9.00025
795,-0.8509877,8.500179
796,-0.06479597,10.34773
797,-0.5495381,9.208586
798,-1.611762,6.7123594
799,-0.34783164,9.682595
800,1.9508268,15.084442
801,-1.59145,6.7600927
802,0.5619915,11.82068
803,0.47868115,11.624901
804,1.0799961,13.037991
805,0.5445759,11.779754
806,2.2189171,15.714455
807,0.2738454,11.143537
808,0.4530997,11.564784
809,0.48872527,11.648504
810,-1.7401763,6.410586
811,-0.48135155,9.368824
812,0.4492129,11.555651
813,-0.1455515,10.157954
814,-0.2689172,9.868045
815,-0.6335459,9.011168
816,1.4577649,13.925747
817,-0.7036641,8.84639
818,1.0833932,13.045974
819,0.67050415,12.075685
820,1.7723925,14.665122
821,0.83460134,12.461313
822,-1.0451161,8.043978
823,-0.49075866,9.346717
824,-0.4428484,9.459307
825,0.94968325,12.731755
826,-0.09449812,10.277929
827,-1.277559,7.4977365
828,-0.17673592,10.084671
829,-0.20326853,10.022319
830,-0.8899465,8.408626
831,-0.66884136,8.928223
832,-2.4859445,4.6580305
833,1.0070289,12.866518
834,-1.3179238,7.402879
835,1.5838933,14.222149
836,0.28682384,11.174036
837,-0.11878034,10.220866
838,-0.65192413,8.9679785
839,0.627355,11.974284
840,-0.092300355,10.283094
841,0.8607032,12.522653
842,-0.7339635,8.775186
843,-0.77293456,8.683604
844,-2.250188,5.212058
845,-1.6879486,6.533321
846,0.22909978,11.038384
847,0.20596123,10.984009
848,0.3943756,11.426783
849,0.1086843,10.755408
850,-0.40379417,9.551084
851,-1.4412205,7.113132
852,-0.04394358,10.396732
853,1.1848235,13.284335
854,0.3875838,11.410822
855,-1.9427279,5.9345894
856,-0.24342941,9.927941
857,1.3573464,13.689764
858,-0.14673427,10.155174
859,-0.46091372,9.416853
860,0.89447784,12.602023
861,-0.7498657,8.737816
862,-0.7231688,8.800553
863,-0.5685708,9.163858
864,-1.0971477,7.9217033
865,-0.89581823,8.394827
866,0.8996399,12.614154
867,-1.4101651,7.1861124
868,-0.20906009,10.008709
869,-0.23999158,9.93602
870,-0.67856586,8.905371
871,1.885089,14.929959
872,0.20959873,10.992557
873,-1.4056228,7.1967864
874,0.29177338,11.185667
875,-0.013406882,10.468493
876,0.327595,11.269848
877,-0.21627346,9.991757
878,0.49039477,11.652428
879,-0.29588503,9.80467
880,-0.35479596,9.666229
881,0.13416682,10.815292
882,0.024349915,10.557222
883,-1.1175407,7.8737793
884,1.4792067,13.976135
885,-0.33623895,9.709839
886,0.77810603,12.328549
887,0.5864242,11.878097
888,0.07964084,10.687156
889,1.552869,14.149242
890,0.41426525,11.473523
891,0.6819757,12.102643
892,-1.0228192,8.0963745
893,-1.0913594,7.9353056
894,0.33499599,11.287241
895,-0.8794562,8.433278
896,1.3675989,13.713858
897,-1.2290334,7.6117716
898,1.2222087,13.37219
899,-0.5701461,9.160156
900,-0.9571854,8.250614
901,-0.42799437,9.494213
902,-1.0480831,8.037004
903,0.01675522,10.539374
904,-0.3431847,9.693516
905,-0.23791409,9.940902
906,-0.96829027,8.224518
907,-1.2001902,7.679553
908,-0.08734596,10.294737
909,-2.1416261,5.467179
910,1.1754957,13.262415
911,1.3671966,13.712912
912,-1.4443274,7.105831
913,-0.23788267,9.940976
914,1.4733678,13.962414
915,0.7710731,12.312021
916,1.3560666,13.686756
917,1.4841008,13.987637
918,-1.1350228,7.832697
919,0.12684844,10.798094
920,-0.27725777,9.848444
921,0.29068372,11.183106
922,-2.10566,5.551699
923,0.6971613,12.138329
924,-0.7343334,8.774317
925,-0.019326005,10.454584
926,-1.2685025,7.519019
927,0.136239,10.820162
928,0.5955864,11.899628
929,-0.389673,9.584269
930,-0.17360987,10.092017
931,0.9810405,12.805445
932,-1.0234152,8.0949745
933,0.7954753,12.369367
934,0.11014355,10.758838
935,-1.079258,7.963744
936,-0.3337168,9.715766
937,-0.48855725,9.351891
938,1.2748355,13.495863
939,-1.4434335,7.107931
940,-1.0214863,8.099507
941,-0.16095911,10.121746
942,-0.2597263,9.889644
943,-0.16108306,10.121455
944,-0.4175336,9.518796
945,-0.22362982,9.97447
946,1.8840222,14.927452
947,0.1800939,10.923221
948,-0.1788226,10.079767
949,1.3055006,13.567926
950,-1.3593364,7.3055596
951,-0.68345565,8.893879
952,-1.4506998,7.0908556
953,0.97171956,12.783541
954,-0.7039651,8.845682
955,-0.89035493,8.407666
956,0.98830926,12.822527
957,0.9806138,12.804442
958,0.28308514,11.16525
959,0.545367,11.781612
960,-0.892866,8.401765
961,-0.2638124,9.880041
962,-0.66951936,8.92663
963,-0.2467838,9.920058
964,0.055928644,10.631433
965,0.10373195,10.74377
966,-0.57855594,9.140393
967,0.8707236,12.5462
968,0.8275708,12.444792
969,0.92701745,12.678491
970,-0.81125224,8.593557
971,-0.19448899,10.042951
972,0.39903948,11.437742
973,0.09630968,10.726328
974,-1.1441829,7.8111706
975,0.5129705,11.705481
976,-0.3458992,9.687137
977,-0.18134932,10.073829
978,1.8540382,14.85699
979,-0.2164661,9.991304
980,0.6811131,12.1006155
981,-0.2750973,9.853521
982,2.5329459,16.452423
983,-1.734604,6.423681
984,0.27547467,11.147366
985,0.039104022,10.591894
986,0.5140496,11.708016
987,-0.64184755,8.991658
988,-0.6868921,8.885803
989,0.5719588,11.844103
990,-0.62652236,9.027673
991,-0.5910534,9.111025
992,-0.31023043,9.770959
993,-2.213364,5.298595
994,1.0555916,12.98064
995,1.0208025,12.898886
996,-0.03235533,10.423965
997,1.7354281,14.578256
998,-0.037548088,10.411762
999,-0.64555776,8.98294
