Iteration,0,1,2,3,4,5,6,7,8,9
107,1,2,1,1,2,2,3,2,2,3
108,3,4,5,3,5,2,4,5,5,5
109,1,3,1,1,1,5,2,2,2,1
110,1,3,2,1,7,5,5,1,3,6
111,8,6,2,4,6,2,4,6,5,6
112,2,2,3,4,4,2,4,3,6,3
113,2,3,5,4,2,2,6,1,4,2
114,3,6,6,3,3,1,4,7,4,2
115,4,2,5,4,4,8,5,9,5,2
116,2,2,5,3,4,3,4,3,4,5
117,1,1,1,1,1,1,3,1,1,1
118,1,1,1,1,1,1,1,2,2,2
119,1,5,3,5,1,4,2,5,2,1
120,2,2,1,3,3,5,1,1,2,3
121,2,8,3,6,3,5,6,5,3,3
122,2,4,5,5,2,2,4,5,6,6
123,1,6,6,3,2,9,4,4,3,1
124,1,1,2,4,2,1,3,2,3,3
125,1,1,1,1,1,2,2,1,1,2
126,1,1,1,2,1,1,2,1,2,1
127,4,3,4,4,3,2,5,2,3,5
128,2,4,8,3,6,7,6,5,4,3
129,7,9,4,6,7,6,5,8,8,7
130,3,1,2,2,3,5,3,2,3,3
131,3,1,3,2,1,1,2,1,4,6
132,4,2,5,2,4,2,5,3,2,6
133,1,2,4,1,5,2,3,1,3,2
134,1,2,2,1,1,1,1,2,2,1
135,2,3,2,3,2,2,3,6,1,1
136,1,1,2,2,3,4,4,3,3,4
137,3,3,2,2,2,1,2,1,4,2
138,2,2,2,4,2,2,2,2,2,2
139,4,2,2,1,2,2,3,3,3,3
140,2,3,5,1,5,1,8,4,4,6
141,1,1,1,1,1,1,1,1,1,2
142,3,3,5,5,3,4,4,4,3,4
143,2,1,6,2,1,3,2,3,3,2
144,3,5,6,6,9,4,2,6,4,4
145,4,2,4,5,1,2,3,1,5,3
146,1,2,1,1,1,4,1,1,1,1
147,1,3,3,2,3,1,4,2,2,4
148,5,4,5,3,2,2,5,3,5,3
149,6,3,4,5,5,3,5,4,3,4
150,6,6,4,5,6,4,6,6,5,6
151,2,4,2,2,3,2,3,2,2,3
152,2,3,4,5,3,6,4,4,6,6
153,3,3,6,1,2,2,3,5,1,2
154,2,1,3,2,2,3,3,3,3,3
155,1,1,1,3,1,9,1,1,1,1
156,4,4,3,5,5,3,2,2,3,3
157,1,4,1,4,4,6,1,6,6,1
158,3,3,3,4,5,7,4,4,5,5
159,3,4,2,2,4,2,2,3,3,3
160,1,2,1,3,2,2,4,2,3,2
161,1,1,3,1,1,1,1,1,3,1
162,1,2,4,2,2,3,2,3,1,2
163,2,5,2,4,3,5,4,1,1,5
164,3,1,1,1,3,2,2,2,1,2
165,3,2,2,3,2,1,6,1,2,3
166,4,3,2,2,9,3,2,5,1,1
167,1,2,2,4,3,2,2,2,3,3
168,3,3,2,3,2,8,4,3,3,4
169,1,2,4,4,3,3,3,7,3,2
170,2,3,2,3,2,1,2,2,3,1
171,3,2,2,2,3,3,2,1,1,1
172,3,3,6,5,7,3,5,5,2,6
173,6,6,4,4,4,2,3,5,5,4
174,1,1,1,2,1,2,2,1,1,1
175,2,1,2,3,1,4,1,4,5,1
176,5,7,3,4,5,5,8,3,6,6
177,4,4,5,4,3,2,2,5,3,1
178,2,2,4,2,2,2,2,3,2,2
179,1,1,1,1,1,3,1,1,1,1
180,3,9,7,3,4,3,4,7,6,6
181,5,1,4,3,1,1,3,4,2,5
182,2,3,3,2,5,2,2,2,1,1
183,1,3,3,3,7,1,4,4,2,5
184,6,3,4,6,4,4,8,5,2,4
185,3,2,2,3,2,2,1,2,4,4
186,9,6,6,6,4,5,4,4,4,2
187,3,1,2,3,4,8,2,2,3,3
188,5,3,5,4,2,3,5,2,1,3
189,1,1,1,2,1,1,1,1,1,1
190,1,3,3,1,1,1,1,1,2,1
191,2,2,3,2,4,3,4,5,4,4
192,1,3,1,1,1,1,1,1,2,1
193,4,5,5,3,5,4,3,5,5,3
194,2,3,1,2,2,3,2,2,2,2
195,4,5,4,4,4,4,10,6,4,10
196,1,2,1,1,1,1,2,1,2,2
197,6,1,1,1,1,1,1,1,2,1
198,3,6,5,4,3,2,2,4,6,8
199,2,9,3,8,6,2,3,2,5,2
200,2,3,2,2,2,2,3,3,2,3
201,2,2,4,2,2,3,4,2,2,2
202,7,5,8,2,7,6,5,6,8,2
203,2,4,2,2,3,6,1,1,3,1
204,2,3,3,1,3,1,2,3,1,1
205,6,5,5,6,4,3,6,5,5,3
206,2,1,1,2,1,1,2,2,1,2
207,1,1,1,1,1,1,1,3,1,3
208,1,5,2,3,1,3,1,3,5,4
209,5,2,5,6,6,4,6,4,2,4
210,2,1,1,2,3,6,1,2,3,3
211,4,3,4,3,5,1,4,2,4,5
212,1,1,2,1,1,2,2,1,1,1
213,3,8,12,6,8,3,7,3,5,6
214,1,1,1,2,3,1,1,1,1,2
215,7,6,2,3,4,2,2,5,8,7
216,1,6,4,2,2,5,3,1,2,2
217,8,7,8,5,7,5,7,9,5,6
218,3,3,4,8,7,7,4,5,9,8
219,5,5,2,4,2,3,3,3,2,4
220,3,5,6,2,2,3,3,3,5,5
221,3,5,3,4,4,2,6,2,5,7
222,5,3,4,4,1,2,3,4,4,7
223,1,1,1,1,1,4,1,1,1,1
224,6,4,6,5,8,3,4,7,3,7
225,3,2,2,2,5,3,5,3,4,3
226,1,2,3,3,2,1,6,2,2,2
227,3,5,3,3,2,2,5,5,5,6
228,1,3,2,6,2,3,2,1,1,1
229,6,6,5,6,3,3,3,6,4,4
230,5,5,7,4,12,4,2,5,5,4
231,1,6,3,1,4,2,8,4,6,1
232,1,2,1,1,1,1,2,1,1,1
233,1,2,2,2,1,6,2,2,3,3
234,2,1,1,5,2,2,3,1,1,1
235,2,3,2,1,3,1,3,2,1,3
236,1,2,2,1,1,1,1,1,2,1
237,3,2,3,1,3,1,1,2,2,1
238,5,2,2,6,2,2,2,2,6,4
239,6,2,4,3,7,2,2,3,3,4
240,2,3,3,7,4,3,2,5,4,4
241,2,1,2,1,3,1,1,1,1,3
242,7,2,4,5,4,1,2,5,4,3
243,2,2,2,2,6,2,3,6,2,2
244,2,2,2,3,4,1,3,2,1,2
245,2,2,3,4,5,3,2,2,2,3
246,2,3,4,2,4,1,3,2,6,4
247,2,5,3,3,5,1,3,2,3,4
248,5,3,5,5,3,5,6,3,5,6
249,2,2,2,2,5,2,3,2,2,2
250,1,1,1,3,1,1,1,1,1,1
251,3,1,3,1,2,2,3,3,2,6
252,1,1,2,3,1,2,1,1,1,1
253,2,2,2,4,2,1,2,1,2,2
254,1,5,4,4,5,3,6,4,4,6
255,1,3,1,5,3,4,4,1,2,3
256,2,1,2,2,3,2,2,3,2,3
257,1,3,5,3,8,2,1,3,3,2
258,7,4,4,1,2,2,5,2,3,5
259,2,1,2,2,5,1,1,1,1,3
260,2,2,1,1,2,4,6,4,2,3
261,1,2,1,1,2,3,3,2,2,2
262,1,2,2,4,3,2,3,1,2,3
263,5,2,3,2,7,3,6,7,4,6
264,6,5,2,2,2,3,1,3,5,5
265,3,9,9,6,4,2,4,3,4,7
266,1,1,1,1,1,1,1,1,1,2
267,2,2,2,6,3,1,3,2,1,3
268,4,5,4,6,6,7,4,6,4,4
269,3,1,5,3,2,2,4,2,2,5
270,2,3,2,3,3,2,1,3,2,3
271,1,1,1,1,1,1,1,2,1,1
272,6,8,3,6,8,4,6,4,13,4
273,4,5,11,2,7,5,4,8,4,4
274,1,1,1,3,1,1,1,1,1,2
275,2,3,7,5,3,1,4,5,4,3
276,1,1,1,2,1,3,1,3,3,1
277,3,2,2,4,2,1,1,2,2,3
278,1,3,2,4,1,3,2,3,3,3
279,7,2,1,4,1,3,3,5,3,2
280,3,1,1,1,2,1,1,3,1,3
281,2,2,1,1,1,1,3,1,3,1
282,1,3,1,1,1,1,1,1,2,2
283,4,2,2,3,3,4,4,3,1,1
284,1,2,2,3,3,2,2,2,1,2
285,2,3,2,5,1,2,4,5,5,5
286,2,4,4,2,3,2,3,3,2,2
287,4,8,5,4,14,3,7,9,6,6
288,1,1,1,2,1,1,1,1,1,1
289,2,2,4,2,2,3,3,3,2,3
290,6,1,4,4,2,1,2,6,3,6
291,8,3,5,5,2,3,2,5,3,1
292,2,1,1,1,3,1,2,1,2,2
293,2,1,3,2,2,2,4,2,4,4
294,7,3,1,4,5,1,5,1,2,3
295,5,4,8,4,4,3,9,2,8,4
296,2,3,3,3,3,3,3,3,2,2
297,1,2,8,5,2,8,4,4,1,1
298,1,1,1,1,2,1,1,1,1,1
299,5,5,4,8,12,4,9,8,9,4
300,2,2,1,1,1,1,2,1,1,1
301,2,1,1,1,1,1,2,1,2,1
302,3,2,1,1,1,1,1,2,1,1
303,3,3,3,4,4,2,3,4,2,5
304,2,1,3,3,4,4,5,3,4,5
305,1,4,3,4,3,1,3,5,3,3
306,4,3,2,2,2,1,2,2,2,4
307,1,3,7,5,6,4,4,1,5,4
308,1,3,2,1,1,2,1,1,2,1
309,1,1,1,1,1,1,1,1,1,2
310,4,5,3,3,5,2,5,5,5,3
311,3,2,2,2,2,4,4,4,2,4
312,3,3,2,2,3,3,1,1,2,3
313,1,1,1,2,1,2,2,1,1,1
314,2,6,4,4,4,6,4,3,2,8
315,2,2,3,2,2,3,3,3,3,3
316,3,4,3,5,7,4,9,7,7,2
317,2,2,2,3,1,3,2,1,1,2
318,4,2,3,3,2,4,2,2,2,2
319,2,5,3,5,4,4,3,5,5,5
320,3,3,2,2,2,2,2,2,1,1
321,1,2,2,1,3,5,4,4,4,1
322,2,5,3,4,3,2,5,5,4,4
323,1,1,1,1,1,1,2,2,2,2
324,4,3,4,6,5,2,6,4,4,5
325,3,5,5,4,2,2,3,5,3,3
326,6,5,6,4,7,3,4,6,5,6
327,1,1,3,1,1,2,2,2,2,2
328,1,5,1,3,1,4,2,4,4,3
329,3,2,3,4,2,3,2,3,3,2
330,6,3,4,1,5,2,4,1,3,2
331,3,7,7,9,4,5,5,7,7,7
332,3,3,3,1,5,2,4,3,2,4
333,5,14,7,10,9,4,8,3,2,7
334,1,2,1,1,1,1,1,3,1,1
335,1,2,2,1,1,6,3,2,3,2
336,6,4,1,3,7,3,2,3,3,4
337,1,3,5,2,1,6,2,5,4,5
338,6,10,8,7,6,3,6,8,11,9
339,1,1,2,2,1,3,2,1,1,2
340,1,2,2,1,1,1,1,1,1,3
341,4,5,6,3,4,2,4,5,8,3
342,2,3,6,8,4,7,3,4,2,2
343,4,3,5,5,3,2,2,4,3,4
344,1,1,1,3,1,1,1,1,2,1
345,1,2,2,2,3,1,3,1,3,3
346,3,5,5,1,3,2,3,3,3,3
347,3,4,2,2,4,2,4,4,4,2
348,1,4,6,1,1,2,1,3,3,3
349,2,2,2,4,3,1,2,2,3,3
350,1,2,1,1,1,1,1,1,2,1
351,1,3,3,1,1,1,2,2,2,1
352,1,1,1,1,1,1,1,1,1,1
353,2,2,1,2,1,2,3,2,3,1
354,2,1,2,2,2,1,3,1,1,2
355,3,2,6,5,3,4,6,5,2,3
356,5,1,3,3,2,2,2,3,2,4
357,4,1,5,1,4,3,3,3,2,5
358,1,1,1,1,1,1,3,1,3,1
359,5,5,7,7,10,11,7,6,4,4
360,1,2,3,3,2,2,4,2,3,2
361,3,1,1,1,1,1,1,3,1,1
362,2,4,2,1,4,1,3,2,1,1
363,1,2,2,5,3,1,5,4,1,2
364,3,1,1,1,3,1,1,1,1,3
365,4,1,2,3,2,2,3,3,3,3
366,4,3,6,3,5,6,4,5,6,5
367,1,1,1,2,1,2,1,1,1,1
368,7,5,3,8,12,8,9,8,7,12
369,1,3,4,5,3,5,2,3,1,3
370,8,5,5,7,4,3,4,9,4,4
371,4,2,5,5,5,1,2,3,4,2
372,7,5,3,1,4,1,3,7,3,3
373,7,1,3,1,2,2,2,4,3,4
374,1,2,3,1,1,1,2,2,2,1
375,3,8,6,6,3,6,8,6,6,3
376,2,5,2,3,3,6,1,2,3,4
377,7,6,5,3,4,3,6,6,2,4
378,4,2,4,2,5,1,2,4,2,2
379,2,5,1,4,6,4,3,5,2,1
380,1,2,2,4,1,3,2,3,2,3
381,2,4,2,2,5,3,3,2,2,5
382,2,2,3,5,3,2,8,3,4,5
383,1,3,3,3,1,1,1,2,1,2
384,2,5,3,2,7,5,7,2,4,7
385,5,4,2,2,2,2,3,3,3,2
386,2,2,3,3,4,2,4,3,3,2
387,1,4,3,2,2,2,3,3,2,3
388,2,2,2,2,2,2,3,2,3,2
389,7,4,9,5,7,8,5,7,2,7
390,4,2,6,4,6,3,4,3,6,7
391,4,1,1,3,2,4,4,4,3,5
392,1,1,1,1,1,1,1,1,1,1
393,2,2,2,1,3,3,3,1,3,3
394,1,1,2,1,1,1,1,1,1,1
395,1,4,1,1,3,3,3,1,2,3
396,6,6,1,5,8,1,2,2,3,1
397,4,1,1,2,6,2,2,3,2,3
398,1,2,1,1,2,1,2,3,2,3
399,4,6,4,5,4,6,4,9,6,4
400,4,3,3,1,2,1,3,2,1,3
401,1,1,2,1,1,1,1,1,1,1
402,3,4,3,6,5,2,7,9,7,11
403,6,6,5,9,4,3,6,5,4,7
404,5,11,2,2,9,3,3,8,5,3
405,3,9,9,8,7,3,5,6,3,4
406,1,1,1,1,1,1,2,1,1,1
407,2,2,1,1,1,1,1,1,2,2
408,8,4,4,4,3,2,2,2,2,2
409,1,1,1,1,1,1,1,1,1,1
410,1,1,2,2,3,2,2,2,1,1
411,4,6,9,7,6,4,4,6,6,7
412,4,6,7,4,6,5,6,10,4,9
413,4,2,3,2,1,1,2,1,2,3
414,4,11,6,5,5,3,4,6,4,4
415,1,2,2,2,1,3,1,1,2,1
416,5,2,7,3,5,2,3,5,7,3
417,5,2,4,6,2,1,5,1,4,6
418,4,1,4,4,2,2,3,2,1,5
419,1,1,3,3,4,3,5,5,4,2
420,1,1,2,2,1,1,1,1,1,1
421,2,1,2,2,3,1,1,1,2,1
422,1,5,5,5,5,3,1,6,6,6
423,6,5,6,5,5,5,3,2,7,7
424,2,1,3,3,1,1,1,3,2,4
425,1,1,1,1,1,1,1,2,1,2
426,3,1,5,4,4,3,8,4,2,3
427,5,8,5,6,9,6,7,4,6,8
428,4,4,2,10,7,3,5,5,4,6
429,4,5,4,4,7,2,2,3,4,7
430,5,2,4,4,3,2,5,3,3,4
431,6,2,1,3,3,1,2,2,2,2
432,2,2,1,1,3,2,1,1,4,5
433,3,5,7,5,6,3,7,9,6,5
434,1,2,1,1,1,1,2,2,1,2
435,1,2,3,1,3,1,1,4,2,2
436,2,1,2,1,1,1,2,1,1,1
437,1,3,4,1,7,2,4,4,3,2
438,5,9,8,6,5,2,9,10,6,9
439,2,6,3,6,8,4,5,6,8,8
440,3,2,1,6,2,2,3,1,1,2
441,2,1,1,2,2,1,3,3,2,3
442,1,1,3,3,1,1,2,1,2,2
443,1,2,2,1,2,2,2,3,1,1
444,5,6,6,1,5,1,4,3,4,4
445,8,3,1,3,2,1,2,6,1,4
446,1,2,2,2,1,2,1,2,2,2
447,5,5,3,2,3,2,2,2,4,3
448,3,2,3,4,2,5,1,6,2,1
449,2,1,1,2,1,2,2,2,2,2
450,1,2,1,1,2,1,1,1,1,1
451,2,2,1,2,4,3,3,2,3,1
452,1,1,4,2,1,2,3,2,1,3
453,4,10,3,4,3,2,4,5,6,6
454,5,5,5,9,7,9,7,7,6,4
455,2,2,2,2,1,3,3,3,2,1
456,2,1,3,1,1,1,1,1,2,2
457,1,1,1,1,1,1,1,2,1,1
458,2,3,2,1,2,1,3,2,2,2
459,1,3,1,2,4,1,2,1,4,1
460,2,1,2,1,1,1,1,1,1,1
461,1,6,2,2,2,3,3,3,3,1
462,4,6,6,7,10,3,6,5,5,3
463,2,3,1,5,3,4,4,2,5,4
464,2,5,3,1,6,2,3,6,9,1
465,1,3,4,6,4,4,2,6,4,4
466,1,2,2,2,1,1,1,1,1,1
467,1,1,3,1,1,1,1,1,2,1
468,1,2,2,2,1,1,1,1,1,1
469,3,3,2,3,1,2,2,1,2,2
470,6,2,2,3,4,2,2,3,3,2
471,1,1,1,3,2,3,3,2,1,1
472,1,3,1,2,1,1,5,4,2,4
473,1,3,3,3,3,4,4,3,2,3
474,2,2,4,4,3,4,1,1,1,2
475,10,2,1,2,1,2,3,3,2,1
476,7,2,4,6,4,1,8,1,1,1
477,1,2,3,6,1,1,2,3,1,3
478,8,2,2,4,4,6,2,3,4,4
479,2,2,2,1,3,3,1,3,2,2
480,7,3,1,5,5,2,3,2,2,2
481,1,1,1,1,1,2,2,1,1,2
482,6,3,2,3,1,5,2,4,3,4
483,1,4,3,2,5,2,4,4,3,5
484,3,6,2,4,7,4,3,5,6,3
485,4,3,3,3,3,4,5,5,3,4
486,1,1,1,1,1,1,1,1,2,1
487,1,4,2,6,2,6,3,3,2,3
488,2,3,1,1,2,5,3,1,2,4
489,2,2,3,1,3,5,2,3,2,5
490,4,2,3,3,1,3,1,4,3,1
491,1,6,6,2,6,1,4,2,8,2
492,8,9,9,4,6,3,5,4,4,4
493,1,2,2,1,1,1,1,1,2,2
494,2,3,3,2,2,2,4,3,2,4
495,5,4,3,6,3,3,6,4,5,6
496,2,1,2,2,3,4,3,2,3,3
497,13,2,4,3,6,2,4,3,3,5
498,2,3,4,6,2,4,9,6,4,4
499,1,3,5,1,3,6,2,4,4,5
500,2,2,2,4,1,3,1,2,2,1
501,1,1,1,1,2,1,1,1,1,1
502,1,1,1,1,1,3,1,1,2,2
503,1,1,3,5,1,5,3,2,4,3
504,3,3,3,3,4,1,3,2,4,1
505,2,1,3,3,5,4,5,2,1,5
506,2,3,2,1,2,1,2,3,1,3
507,2,3,1,3,3,2,4,3,3,3
508,1,4,1,2,1,1,1,1,3,3
509,3,3,2,4,2,2,4,4,3,1
510,4,6,5,5,9,5,3,4,7,6
511,2,2,2,2,2,2,2,3,2,3
512,1,2,2,1,1,1,1,1,1,1
513,1,2,4,3,3,3,3,2,2,2
514,2,1,2,3,1,1,2,2,4,4
515,3,7,7,7,7,2,2,6,5,5
516,2,3,7,4,1,3,4,5,5,5
517,2,4,3,2,2,3,3,1,2,1
518,1,3,1,2,3,3,3,1,1,2
519,5,4,7,7,11,8,6,6,4,5
520,2,3,3,4,10,2,3,5,7,3
521,1,2,2,2,4,2,3,3,3,3
522,4,1,1,3,1,2,3,2,1,2
523,1,1,2,1,1,1,1,2,1,2
524,2,3,4,4,2,2,2,3,4,3
525,1,1,1,1,3,3,3,3,1,3
526,5,2,4,3,2,1,4,2,2,3
527,2,2,2,3,4,2,2,3,3,2
528,2,2,1,1,1,1,3,1,1,1
529,5,4,5,4,4,5,5,2,5,5
530,4,2,1,1,1,1,1,1,1,3
531,3,3,5,3,3,4,4,1,3,1
532,3,1,1,1,1,1,1,3,1,1
533,7,4,2,5,1,1,2,1,2,1
534,1,1,1,1,1,1,1,2,1,1
535,2,2,1,1,1,1,2,1,2,2
536,6,6,4,4,3,4,2,4,4,4
537,1,1,1,2,1,2,1,1,1,2
538,2,1,3,2,1,3,3,1,3,3
539,4,1,1,1,1,1,1,3,1,1
540,2,1,2,2,2,1,2,3,3,3
541,1,1,1,1,3,6,1,2,2,1
542,1,4,2,2,3,2,3,1,3,2
543,2,1,1,2,1,1,1,1,3,1
544,2,1,3,1,4,1,5,5,4,4
545,2,3,3,1,2,2,2,3,3,2
546,7,3,4,2,2,6,3,3,2,3
547,2,1,4,2,2,1,3,3,2,2
548,6,5,4,4,6,5,6,6,3,6
549,3,6,7,5,10,2,2,7,7,7
550,2,3,3,3,2,1,2,2,1,1
551,3,6,3,1,1,3,4,2,4,1
552,6,6,6,3,6,2,4,1,2,2
553,3,5,4,9,2,4,6,6,5,6
554,1,1,1,2,1,1,2,1,2,1
555,1,1,6,2,2,1,3,1,3,3
556,1,5,6,3,6,1,2,1,1,6
557,2,4,6,2,4,4,5,3,4,6
558,2,4,4,2,2,2,3,3,1,1
559,3,3,3,3,5,5,4,3,4,2
560,1,1,1,2,1,1,3,1,3,1
561,1,1,1,1,1,1,1,2,1,1
562,2,2,2,2,2,1,2,2,1,1
563,1,1,2,2,1,2,1,1,1,1
564,1,2,3,3,2,1,3,3,2,1
565,2,4,4,7,5,3,3,7,5,5
566,1,2,2,1,1,3,1,1,2,2
567,4,2,3,4,5,4,7,3,7,6
568,1,1,2,2,1,1,1,1,2,2
569,3,4,6,3,6,2,2,5,4,3
570,4,3,1,2,2,1,2,5,2,1
571,1,1,1,1,1,1,2,2,1,1
572,4,3,6,5,2,9,2,8,5,4
573,4,3,2,1,2,2,1,2,5,2
574,1,1,1,1,3,1,1,1,1,2
575,2,3,6,5,4,2,4,5,2,4
576,5,3,1,3,3,1,3,4,2,1
577,3,6,6,4,5,5,6,6,6,3
578,1,3,3,2,3,2,4,2,3,1
579,8,6,5,3,3,2,4,4,4,7
580,1,2,1,2,1,1,1,1,1,2
581,2,2,2,4,5,5,2,5,4,3
582,2,7,7,5,1,1,3,1,2,2
583,2,8,9,8,5,7,9,5,3,7
584,1,1,1,2,2,3,2,1,2,1
585,5,2,1,2,3,1,2,2,4,1
586,2,1,2,1,1,1,2,1,1,2
587,1,1,1,1,1,1,1,1,2,1
588,2,2,4,2,3,3,2,3,3,3
589,7,5,7,10,5,3,8,6,9,3
590,1,2,1,1,2,6,2,1,3,3
591,3,6,4,4,4,3,5,6,3,6
592,3,4,5,7,7,4,8,6,8,8
593,4,5,6,3,8,6,5,4,10,4
594,1,1,1,3,1,1,1,2,1,2
595,2,2,4,3,2,2,2,5,3,5
596,1,1,2,2,1,1,2,1,1,1
597,1,1,1,2,1,1,2,1,1,2
598,6,3,3,4,3,2,2,4,4,3
599,1,1,1,2,1,1,2,1,1,1
600,1,2,5,5,4,1,2,1,5,2
601,5,5,5,2,6,2,2,3,4,4
602,1,3,3,2,1,5,2,3,4,5
603,4,3,1,2,2,1,2,3,4,2
604,3,2,1,2,4,1,6,4,10,5
605,2,4,1,1,2,5,2,2,3,2
606,2,2,3,1,2,2,1,1,2,4
607,7,2,2,3,4,2,3,1,1,3
608,1,2,1,2,1,1,1,2,1,1
609,1,1,1,3,1,1,1,3,1,1
610,6,2,3,2,2,2,4,5,4,2
611,5,9,4,9,3,6,6,5,8,6
612,1,2,2,1,1,3,1,1,2,2
613,5,4,6,3,7,7,7,6,4,6
614,5,2,2,2,3,2,3,3,2,3
615,3,4,3,2,4,2,3,2,3,3
616,3,1,2,2,1,1,1,1,1,1
617,1,1,1,1,1,1,2,2,1,1
618,3,2,2,1,3,3,3,4,5,3
619,2,5,4,3,3,4,4,1,1,4
620,2,6,4,3,1,6,5,4,2,3
621,4,8,11,12,9,2,15,11,11,9
622,2,1,2,2,5,2,3,3,3,2
623,1,1,3,1,1,1,1,1,2,2
624,2,1,1,1,2,1,2,2,1,1
625,2,2,3,3,4,1,3,6,5,6
626,3,5,2,1,3,7,1,5,2,4
627,1,1,2,1,6,1,2,3,3,2
628,2,2,2,2,3,1,3,2,2,2
629,4,9,4,8,8,3,9,8,5,5
630,7,5,4,5,3,1,1,3,7,5
631,1,1,1,1,1,1,2,1,1,1
632,1,1,1,1,1,1,1,1,1,1
633,1,4,2,2,5,3,2,1,3,3
634,1,2,1,1,1,1,2,1,2,1
