Iteration,0,1,2,3,4,5,6
61253,2,2,2,2,2,2,2
61254,1,1,1,1,1,1,1
61255,2,2,5,5,5,2,5
61256,1,1,1,1,1,1,1
61257,2,2,2,2,2,2,2
61258,2,2,2,2,2,2,2
61259,1,1,1,1,1,1,1
61260,2,2,2,2,2,2,2
61261,2,2,2,2,2,2,2
61262,2,2,2,2,2,2,2
61263,1,1,1,1,1,1,1
61264,1,1,2,2,2,1,1
61265,2,2,2,2,2,2,2
61266,3,4,3,7,5,5,4
61267,1,1,1,1,1,1,1
61268,1,1,1,1,1,1,1
61269,2,2,2,2,2,2,2
61270,1,1,1,1,1,1,1
61271,1,1,1,1,1,1,1
61272,1,2,1,1,2,2,2
61273,1,1,1,1,1,1,1
61274,2,2,2,2,2,2,2
61275,1,1,1,1,1,1,1
61276,2,1,1,2,1,1,2
61277,1,1,1,1,1,1,1
61278,1,1,1,1,1,1,1
61279,5,6,2,4,5,2,2
61280,5,2,5,3,2,5,3
61281,2,2,2,2,2,2,2
61282,1,1,1,1,1,1,1
61283,2,2,2,2,2,2,2
61284,2,2,2,2,2,2,2
61285,2,2,2,2,2,2,2
61286,2,2,2,2,2,2,2
61287,1,1,1,1,1,1,1
61288,5,2,2,3,4,5,2
61289,1,1,1,1,1,1,1
61290,2,2,2,2,2,2,2
61291,1,1,1,1,1,1,1
61292,2,2,2,2,2,2,2
61293,2,2,1,2,2,2,2
61294,2,4,2,2,4,5,2
61295,1,1,1,1,1,1,1
61296,2,2,2,2,2,2,2
61297,2,2,2,2,2,2,2
61298,1,1,1,1,1,1,1
61299,2,2,2,2,2,2,2
61300,2,2,2,2,2,2,2
61301,2,2,2,2,2,2,2
61302,2,2,2,2,2,2,2
61303,2,5,2,4,5,4,2
61304,2,4,4,2,5,2,4
61305,2,2,2,2,2,2,2
61306,1,1,1,1,1,1,1
61307,1,1,1,1,1,1,1
61308,1,1,1,1,1,1,1
61309,2,2,2,2,2,2,2
61310,2,2,2,4,5,5,5
61311,2,3,5,5,2,4,2
61312,1,1,1,1,1,1,1
61313,7,4,4,7,8,4,5
61314,1,1,1,1,1,1,1
61315,2,2,2,2,2,2,2
61316,2,2,2,2,2,4,4
61317,1,1,1,1,1,1,1
61318,1,1,1,1,1,1,1
61319,1,1,1,1,1,1,1
61320,2,2,1,2,2,1,2
61321,2,2,4,2,5,5,3
61322,1,1,1,1,1,1,1
61323,2,2,5,4,5,5,5
61324,1,1,1,1,1,1,1
61325,1,1,1,1,1,1,1
61326,1,1,1,1,1,1,1
61327,1,1,1,1,1,1,1
61328,2,2,1,3,1,2,5
61329,2,2,2,2,1,2,2
61330,1,1,1,1,1,1,1
61331,2,2,2,2,2,2,2
61332,2,2,2,2,2,2,2
61333,1,1,1,1,1,1,1
61334,2,2,2,2,2,2,2
61335,2,2,2,2,2,2,2
61336,1,5,3,2,1,4,3
61337,1,1,1,1,1,1,1
61338,2,2,2,2,2,2,2
61339,2,2,2,2,2,2,2
61340,1,2,2,1,2,1,1
61341,2,2,2,2,1,1,2
61342,2,2,2,2,2,2,2
61343,5,4,2,2,4,3,4
61344,5,2,5,4,5,2,4
61345,2,2,2,2,2,2,2
61346,2,2,2,2,2,2,2
61347,2,4,5,5,2,2,4
61348,1,2,1,1,2,2,1
61349,2,2,2,2,2,2,2
61350,1,1,1,1,1,1,1
61351,2,2,5,8,5,2,3
61352,5,2,5,4,2,4,2
61353,1,1,1,1,1,1,1
61354,5,3,4,3,5,5,4
61355,1,1,1,1,1,1,1
61356,2,2,2,2,2,2,2
61357,2,2,2,5,5,5,4
61358,1,1,1,1,1,1,1
61359,5,5,2,8,5,2,2
61360,1,1,1,1,1,1,1
61361,2,2,2,2,2,2,2
61362,1,1,1,1,1,1,1
61363,1,1,1,1,1,1,1
61364,2,2,2,2,2,2,2
61365,1,1,1,1,1,1,1
61366,2,2,2,2,2,2,2
61367,1,1,1,1,1,1,1
61368,2,2,2,2,2,2,2
61369,2,2,2,2,2,2,2
61370,1,2,2,1,1,2,1
61371,1,1,1,1,1,1,1
61372,2,6,5,2,2,4,4
61373,1,1,1,1,1,1,1
61374,1,1,1,1,1,1,1
61375,2,2,2,2,2,2,2
61376,4,5,2,2,1,2,1
61377,3,3,5,5,2,2,4
61378,2,2,2,2,2,2,2
61379,8,7,8,4,4,4,4
61380,2,2,1,2,2,1,2
61381,1,1,1,1,1,1,1
61382,2,5,3,4,2,2,4
61383,1,1,1,1,1,1,1
61384,2,2,2,1,2,2,2
61385,2,2,2,2,2,2,2
61386,5,5,3,2,5,5,2
61387,2,2,2,2,2,2,2
61388,5,2,5,2,3,4,2
61389,2,2,2,2,2,2,2
61390,1,1,1,1,1,1,1
61391,1,1,1,1,1,1,1
61392,2,2,2,2,2,2,2
61393,1,1,1,1,1,1,1
61394,2,2,2,2,2,2,2
61395,1,1,1,1,1,1,1
61396,5,3,2,2,2,4,4
61397,2,2,2,2,2,2,2
61398,2,1,1,2,2,1,1
61399,1,1,1,1,1,1,1
61400,1,1,1,1,1,1,1
61401,1,2,1,2,2,1,2
61402,4,5,7,3,5,5,4
61403,1,1,1,1,1,1,1
61404,2,2,5,5,2,5,5
61405,1,2,2,2,1,1,2
61406,1,2,2,2,1,2,2
61407,3,4,3,4,4,2,2
61408,2,2,2,2,2,2,2
61409,1,1,1,1,1,1,1
61410,1,1,1,1,1,1,1
61411,3,2,3,2,2,3,4
61412,5,3,4,4,2,5,2
61413,1,1,1,1,1,1,1
61414,1,1,1,1,1,1,1
61415,1,1,1,1,1,1,1
61416,2,2,2,2,2,2,2
61417,2,2,2,2,2,2,2
61418,2,2,3,4,3,4,4
61419,1,1,1,1,1,1,1
61420,5,5,4,3,4,5,4
61421,2,2,2,2,2,2,2
61422,1,1,1,1,1,1,1
61423,2,2,2,2,2,2,2
61424,1,1,1,1,1,1,1
61425,1,1,1,1,1,1,1
61426,1,1,1,1,1,1,1
61427,1,1,1,1,1,1,1
61428,5,5,5,4,4,2,4
61429,2,1,2,2,2,2,2
61430,2,2,2,2,2,2,2
61431,1,1,1,1,1,1,1
61432,1,1,1,1,1,1,1
61433,1,1,1,1,1,1,1
61434,4,5,5,8,3,4,4
61435,1,1,1,1,1,1,1
61436,2,2,2,2,2,2,2
61437,4,3,2,4,5,5,4
61438,1,1,1,1,1,1,1
61439,4,5,4,1,5,2,4
61440,5,4,4,2,5,4,4
61441,1,1,1,1,1,1,1
61442,2,4,2,2,2,5,2
61443,2,2,2,2,2,2,2
61444,1,1,1,1,1,1,1
61445,1,1,1,1,1,1,1
61446,1,1,1,1,1,1,1
61447,1,1,1,1,1,1,1
61448,1,1,1,1,1,1,1
61449,1,1,1,1,1,1,1
61450,8,5,3,5,4,5,4
61451,1,2,2,1,2,2,1
61452,1,2,2,1,1,1,1
61453,5,4,9,4,4,5,5
61454,1,1,1,1,1,1,1
61455,2,2,3,5,2,2,4
61456,4,2,4,2,2,2,2
61457,4,4,2,2,5,3,4
61458,2,2,2,2,2,2,2
61459,1,1,1,1,1,1,1
61460,2,2,2,2,2,2,2
61461,5,2,3,2,2,2,4
61462,1,1,1,1,1,1,1
61463,4,4,3,5,5,4,4
61464,1,1,1,1,1,1,1
61465,2,2,2,2,2,1,2
61466,4,6,5,3,2,3,4
61467,1,1,1,1,1,1,1
61468,1,1,1,1,1,1,1
61469,1,1,1,1,1,1,1
61470,5,5,2,2,4,3,2
61471,2,2,2,2,2,2,2
61472,2,2,2,2,2,2,2
61473,1,1,1,1,1,1,1
61474,1,1,1,1,1,1,1
61475,2,2,2,2,2,2,2
61476,2,2,2,2,2,2,2
61477,2,2,2,2,1,1,2
61478,5,2,3,2,2,4,4
61479,2,2,2,2,2,2,2
61480,2,2,2,2,2,2,2
61481,2,2,2,2,2,2,2
61482,2,2,2,2,2,2,2
61483,2,1,2,2,2,1,2
61484,2,2,2,2,2,2,2
61485,1,1,1,1,1,1,1
61486,2,2,2,2,2,2,2
61487,1,1,1,1,1,1,1
61488,1,1,1,1,1,1,1
61489,2,2,2,2,2,2,2
61490,1,1,1,1,1,1,1
61491,2,2,2,2,2,2,2
61492,2,2,2,2,2,2,2
61493,1,1,1,1,1,1,1
61494,1,1,1,1,1,1,1
61495,1,1,1,1,1,1,1
61496,2,2,2,2,2,2,2
61497,1,1,2,2,1,1,2
61498,4,6,4,3,5,4,2
61499,2,4,5,5,7,5,7
61500,5,5,4,4,3,4,5
61501,2,1,2,2,2,2,2
61502,1,1,1,1,1,1,1
61503,1,1,1,1,1,1,1
61504,2,2,2,2,2,2,2
61505,2,5,2,2,2,2,4
61506,1,1,1,1,1,1,1
61507,1,1,1,1,1,1,1
61508,2,2,2,2,2,2,2
61509,1,1,2,2,2,2,1
61510,2,2,2,2,2,2,2
61511,2,2,2,2,2,2,2
61512,3,5,4,3,5,4,5
61513,5,2,2,5,2,5,2
61514,5,4,5,4,5,2,2
61515,2,5,3,4,5,4,2
61516,1,1,1,1,1,1,1
61517,5,2,2,2,4,2,5
61518,1,2,1,2,2,2,1
61519,1,1,1,1,1,1,1
61520,1,1,1,1,1,1,1
61521,4,5,4,4,2,2,5
61522,1,1,1,1,1,1,1
61523,1,1,1,1,1,1,1
61524,1,1,1,1,1,1,1
61525,1,1,1,1,1,1,1
61526,5,2,2,4,4,5,5
61527,2,2,2,2,2,2,2
61528,5,2,5,5,3,4,4
61529,2,2,2,2,2,2,2
61530,2,2,2,2,2,2,2
61531,5,8,5,4,5,4,4
61532,1,1,1,1,1,1,1
61533,2,2,2,2,2,2,2
61534,2,2,2,2,2,2,2
61535,3,5,5,5,5,4,3
61536,2,2,2,2,2,2,2
61537,2,2,2,2,2,2,2
61538,1,1,1,1,1,1,1
61539,2,5,2,2,4,4,5
61540,2,2,2,2,2,2,2
61541,5,3,5,4,8,5,4
61542,3,4,5,4,5,3,5
61543,2,2,2,2,2,2,2
61544,1,1,1,1,1,1,1
61545,2,2,1,2,2,1,1
61546,2,2,2,2,2,1,1
61547,1,1,1,1,1,1,1
61548,4,5,4,4,4,5,5
61549,2,2,2,2,2,2,2
61550,2,2,2,2,2,2,2
61551,1,1,1,1,1,1,1
61552,5,5,5,5,4,4,4
61553,1,1,1,1,1,1,1
61554,2,2,2,2,2,2,2
61555,4,4,2,4,4,5,2
61556,2,2,2,2,2,2,2
61557,1,1,1,1,1,1,1
61558,1,1,1,2,1,2,2
61559,2,2,2,2,2,2,2
61560,1,1,1,1,1,1,1
61561,1,2,2,1,1,1,2
61562,2,2,2,2,2,2,2
61563,2,2,2,2,2,2,2
61564,2,2,2,2,2,2,2
61565,2,2,2,2,2,2,2
61566,2,2,2,2,1,1,2
61567,2,2,2,2,2,2,2
61568,2,2,2,2,2,2,2
61569,1,1,1,1,1,1,1
61570,2,2,2,2,2,2,2
61571,1,1,1,1,1,1,1
61572,2,2,2,2,2,2,2
61573,2,4,2,5,5,5,4
61574,1,1,1,1,1,1,1
61575,5,5,2,2,2,4,4
61576,2,2,2,2,2,2,2
61577,2,2,2,1,2,2,2
61578,1,2,1,2,2,1,2
61579,5,5,3,4,5,5,4
61580,2,2,2,1,2,2,2
61581,1,1,1,1,1,1,1
61582,2,4,2,5,4,2,4
61583,3,5,5,2,3,2,5
61584,2,2,2,2,2,2,2
61585,1,1,1,1,1,1,1
61586,2,2,2,2,2,1,1
61587,1,1,1,1,1,1,1
61588,2,2,2,2,2,2,2
61589,5,5,5,3,5,5,5
61590,2,2,2,2,2,2,2
61591,8,3,4,3,5,5,5
61592,1,2,2,2,2,2,2
61593,5,4,5,5,3,5,4
61594,2,2,2,2,2,2,2
61595,1,1,1,1,1,1,1
61596,1,2,2,2,1,2,2
61597,6,5,5,4,7,5,4
61598,2,2,1,2,2,2,1
61599,2,2,2,2,2,2,2
61600,1,1,2,1,2,1,1
61601,2,2,2,2,2,2,2
61602,1,1,1,1,1,1,1
61603,1,1,2,2,2,2,2
61604,1,1,1,1,1,1,1
61605,2,2,2,2,2,2,2
61606,1,1,1,1,1,1,1
61607,2,2,2,2,2,2,2
61608,2,2,2,1,1,1,2
61609,1,1,1,1,1,1,1
61610,1,1,1,1,1,1,1
61611,4,4,5,4,5,5,6
61612,4,2,4,2,4,4,4
61613,4,5,2,4,2,4,2
61614,1,1,1,1,1,1,1
61615,1,1,1,1,1,1,1
61616,2,2,2,2,4,2,2
61617,2,2,2,2,2,2,2
61618,2,2,2,2,2,2,2
61619,2,2,2,2,2,2,2
61620,5,2,4,4,2,2,2
61621,1,1,1,1,1,1,1
61622,2,4,4,4,2,2,2
61623,2,2,2,2,2,2,2
61624,2,2,2,2,2,2,2
61625,2,2,2,2,2,2,2
61626,1,1,1,1,1,1,1
61627,1,1,1,1,1,1,1
61628,2,2,2,2,2,2,2
61629,1,1,1,1,1,1,1
61630,1,1,1,1,1,1,1
61631,1,1,1,1,1,1,1
61632,1,1,2,1,1,1,1
61633,2,5,2,2,2,3,5
61634,6,8,8,4,4,4,4
61635,2,1,2,1,1,2,1
61636,1,1,1,1,1,1,1
61637,2,1,2,1,2,2,1
61638,2,2,4,2,5,5,5
61639,5,3,4,2,5,4,5
61640,2,2,2,2,2,2,2
61641,1,1,1,1,1,1,1
61642,1,1,1,1,1,1,1
61643,1,1,1,1,1,1,1
61644,2,2,2,2,2,2,2
61645,2,2,2,2,2,2,2
61646,2,2,2,2,2,2,2
61647,5,4,4,4,5,5,4
61648,2,2,2,2,1,1,2
61649,1,1,1,1,1,1,1
61650,2,2,2,2,2,2,2
61651,5,5,2,3,2,4,3
61652,4,5,5,4,2,5,5
61653,5,5,5,5,2,3,4
61654,2,2,2,2,2,2,2
61655,5,3,2,5,2,2,4
61656,2,5,5,4,4,3,5
61657,1,1,1,1,1,1,1
61658,3,2,4,7,2,2,3
61659,2,2,2,2,2,2,2
61660,2,2,2,2,2,2,2
61661,1,1,1,1,1,1,1
61662,1,1,1,1,1,1,1
61663,2,2,2,2,2,2,2
61664,1,1,1,1,1,1,1
61665,1,1,1,1,1,1,1
61666,2,2,2,2,2,2,2
61667,2,7,4,3,2,2,4
61668,5,5,4,4,2,4,2
61669,2,2,2,2,2,2,2
61670,1,1,1,1,1,1,1
61671,1,1,1,1,1,1,1
61672,1,1,1,1,1,1,1
61673,5,5,5,4,2,5,2
61674,1,1,2,1,1,2,1
61675,2,2,2,2,2,2,2
61676,1,1,1,1,1,1,1
61677,5,7,5,4,5,7,3
61678,2,2,1,2,2,1,1
61679,3,3,5,4,5,4,5
61680,5,5,4,5,2,5,2
61681,1,1,1,1,1,1,1
61682,1,1,1,1,1,1,1
61683,5,2,3,4,5,4,4
61684,2,2,2,2,1,2,1
61685,3,3,4,5,4,3,5
61686,1,1,1,1,1,1,1
61687,1,1,1,1,1,1,1
61688,1,1,1,1,1,1,1
61689,2,2,2,2,2,2,2
61690,2,2,2,2,2,2,2
61691,1,1,1,1,1,1,1
61692,1,1,1,1,1,1,1
61693,2,2,2,2,2,1,2
61694,3,4,5,5,2,5,2
61695,1,1,1,1,1,1,1
61696,2,2,2,2,2,2,2
61697,2,2,2,2,2,2,2
61698,4,4,4,2,2,2,4
61699,2,2,2,2,2,2,2
61700,1,2,1,1,2,2,1
61701,5,2,4,4,5,5,4
61702,1,2,1,1,2,2,2
61703,1,1,1,1,1,1,1
61704,3,7,5,5,5,4,5
61705,2,2,2,2,2,2,2
61706,1,1,1,1,1,1,1
61707,1,1,1,1,1,1,1
61708,2,2,2,2,2,2,2
61709,4,5,4,4,5,3,4
61710,2,2,2,2,2,2,2
61711,5,4,2,4,2,2,2
61712,1,1,1,1,1,1,1
61713,1,1,2,2,2,2,2
61714,1,1,1,1,1,1,1
61715,2,2,2,2,2,2,2
61716,2,2,2,2,2,2,2
61717,2,2,2,2,2,2,2
61718,5,3,4,4,4,4,4
61719,6,4,5,4,5,8,2
61720,1,1,1,1,1,1,1
61721,1,1,1,1,1,1,1
61722,5,7,4,4,4,7,5
61723,1,2,1,1,2,2,1
61724,2,2,2,2,2,2,2
61725,5,4,2,2,5,5,2
61726,1,1,1,1,1,1,1
61727,1,2,1,2,2,2,2
61728,2,2,2,2,2,2,2
61729,3,4,5,4,8,8,5
61730,2,2,2,2,2,2,2
61731,2,2,2,2,2,2,2
61732,2,2,2,2,2,2,2
61733,2,2,2,2,2,2,2
61734,1,1,1,1,1,1,1
61735,8,7,4,5,5,5,4
61736,1,1,1,1,1,1,1
61737,2,2,2,2,2,2,2
61738,2,2,2,2,2,2,2
61739,1,1,1,1,1,1,1
61740,1,1,1,1,1,1,1
61741,2,5,2,2,3,4,4
61742,4,2,5,4,5,2,2
61743,1,1,1,1,1,1,1
61744,2,2,2,2,2,2,2
61745,2,1,1,1,2,2,1
61746,1,2,1,1,2,2,2
61747,2,2,2,2,2,2,2
61748,5,4,5,4,5,3,5
61749,5,4,5,5,4,5,4
61750,2,3,2,2,4,2,5
61751,2,2,2,1,2,2,2
61752,2,2,2,2,2,2,2
61753,1,1,1,1,1,1,1
61754,2,2,2,2,2,2,2
61755,3,3,5,2,3,3,2
61756,1,1,1,1,1,1,1
61757,1,1,1,1,1,1,1
61758,2,2,2,2,2,2,2
61759,2,2,2,2,5,2,4
61760,1,1,1,1,1,1,1
61761,2,4,2,3,4,2,4
61762,1,1,1,1,1,1,1
61763,2,2,2,2,2,2,2
61764,5,4,5,6,4,5,4
61765,3,2,2,5,5,5,5
61766,1,1,1,1,1,1,1
61767,1,1,1,1,1,1,1
61768,1,1,1,1,1,1,1
61769,1,1,1,1,1,1,1
61770,1,1,1,1,1,1,1
61771,1,1,1,1,1,1,1
61772,2,2,2,2,2,2,2
61773,2,2,2,2,2,2,2
61774,1,1,1,1,1,1,1
61775,2,2,2,2,2,2,2
61776,4,5,2,5,8,5,4
61777,1,1,1,1,1,1,1
61778,5,3,4,4,11,5,5
61779,4,1,5,4,2,1,1
61780,4,2,2,2,3,2,2
61781,2,2,2,2,2,2,2
61782,2,1,2,2,2,2,2
61783,2,2,2,2,2,2,2
61784,5,2,2,2,2,4,5
61785,5,5,4,3,6,4,5
61786,1,1,1,1,1,1,1
61787,1,1,1,1,1,1,1
61788,1,1,1,1,1,1,1
61789,4,4,4,4,3,3,4
61790,2,2,2,2,2,2,2
61791,2,2,2,2,2,2,2
61792,1,1,1,1,1,1,1
61793,1,1,1,1,1,1,1
61794,1,1,1,1,1,1,1
61795,1,1,1,1,1,1,1
61796,2,2,2,2,2,2,2
61797,1,1,1,1,1,1,1
61798,4,5,8,6,4,5,5
61799,1,1,1,1,1,1,1
61800,4,5,5,4,4,4,2
61801,1,1,1,1,1,1,1
61802,2,2,2,2,2,2,2
61803,5,4,4,5,2,2,2
61804,1,1,1,1,1,1,1
61805,2,2,2,2,2,2,2
61806,2,2,2,2,2,2,2
61807,1,1,1,1,1,1,1
61808,2,2,2,2,2,2,2
61809,1,1,1,1,1,1,1
61810,1,1,1,1,1,1,1
61811,5,6,7,4,8,4,5
61812,4,2,5,4,4,4,4
61813,5,4,3,3,4,4,4
61814,1,1,1,1,1,1,1
61815,1,1,1,1,1,1,1
61816,1,1,1,1,1,1,1
61817,2,2,1,2,2,2,2
61818,5,4,4,4,3,4,5
61819,2,2,2,2,2,2,2
61820,5,4,5,3,5,5,4
61821,3,2,2,2,2,5,4
61822,4,2,4,3,2,5,5
61823,5,2,3,2,4,5,5
61824,1,1,1,1,1,1,1
61825,1,1,1,1,1,1,1
61826,3,5,5,3,5,4,5
61827,2,2,2,2,2,2,2
61828,1,1,1,1,1,1,1
61829,2,2,2,2,2,2,2
61830,1,1,1,1,1,1,1
61831,1,1,1,1,1,1,1
61832,1,1,1,1,1,1,1
61833,3,3,5,4,5,5,4
61834,1,1,1,1,1,1,1
61835,1,1,1,1,1,1,1
61836,1,2,2,2,1,1,2
61837,1,1,1,1,1,1,1
61838,2,2,2,2,2,2,2
61839,5,5,4,4,4,4,4
61840,2,2,2,2,2,2,2
61841,3,4,3,5,5,5,4
61842,3,2,3,5,5,3,4
61843,2,2,2,2,2,2,2
61844,2,2,1,2,1,2,2
61845,2,2,2,2,2,2,2
61846,1,1,1,1,1,1,1
61847,5,4,4,4,5,4,4
61848,3,3,3,8,2,5,2
61849,1,1,1,1,1,1,1
61850,2,2,2,2,2,2,2
61851,2,2,2,1,1,2,2
61852,1,1,1,1,1,1,1
61853,5,3,5,4,4,4,3
61854,2,2,2,2,2,2,2
61855,1,1,1,1,1,1,1
61856,1,1,1,1,1,1,1
61857,2,5,4,3,4,4,5
61858,3,3,4,5,5,4,5
61859,5,7,7,10,4,5,3
61860,1,1,1,1,1,1,1
61861,2,4,2,2,5,2,4
61862,2,2,2,2,2,2,2
61863,1,1,1,1,1,1,1
61864,4,2,4,2,2,5,4
61865,2,1,2,1,2,2,1
61866,2,2,2,2,2,2,2
61867,3,4,4,4,6,3,2
61868,1,1,1,1,1,1,1
61869,2,2,2,2,2,2,2
61870,2,2,2,2,2,2,2
61871,1,1,1,1,1,1,1
61872,4,5,5,5,4,4,4
61873,1,1,1,1,1,1,1
61874,2,4,4,4,2,4,4
61875,2,2,2,1,2,2,1
61876,5,5,5,5,5,4,6
61877,1,1,1,1,1,1,1
61878,1,1,1,1,1,1,1
61879,2,2,2,2,2,2,2
61880,1,1,1,1,1,1,1
61881,4,5,3,5,2,2,2
61882,1,1,1,1,1,1,1
61883,5,4,2,3,4,5,5
61884,1,1,1,1,1,1,1
61885,1,1,1,1,1,1,1
61886,1,1,1,1,1,1,1
61887,5,4,4,5,4,5,5
61888,2,2,2,2,2,2,2
61889,1,1,1,1,1,1,1
61890,2,2,2,1,2,2,2
61891,4,11,7,4,4,6,4
61892,2,2,1,2,2,2,1
61893,1,1,1,1,1,1,1
61894,2,2,2,2,2,2,2
61895,2,2,2,2,2,2,2
61896,3,6,4,4,5,2,7
61897,3,5,3,5,5,5,5
61898,5,5,4,4,4,5,5
61899,2,2,4,4,2,2,5
61900,3,3,2,5,2,3,2
61901,5,2,4,7,3,2,3
61902,2,7,2,5,2,5,2
61903,5,3,5,5,5,5,5
61904,2,1,2,2,2,2,2
61905,4,5,4,5,5,4,4
61906,1,1,1,1,1,1,1
61907,2,2,2,2,2,2,2
61908,2,2,2,2,2,2,2
61909,4,4,5,5,5,4,4
61910,4,1,4,3,2,1,5
61911,2,2,2,2,2,2,2
61912,1,1,1,1,1,1,1
61913,1,1,1,1,1,1,1
61914,1,1,1,1,1,1,1
61915,2,2,2,1,2,2,2
61916,2,2,2,2,2,2,2
61917,1,1,1,1,1,1,1
61918,5,5,4,4,2,4,3
61919,1,1,1,1,1,1,1
61920,2,1,1,2,2,2,2
61921,5,4,2,2,5,5,2
61922,2,2,2,2,2,2,2
61923,2,2,2,2,2,2,2
61924,2,4,2,2,2,2,2
61925,2,2,2,2,2,2,2
61926,1,1,1,1,1,1,1
61927,2,2,2,2,2,1,1
61928,1,1,1,1,1,1,1
61929,1,1,1,1,1,1,1
61930,1,1,1,1,1,1,1
61931,5,2,5,8,4,5,7
61932,1,1,1,1,1,1,1
61933,5,5,5,3,5,8,6
61934,2,1,2,1,2,2,2
61935,4,5,4,5,5,5,4
61936,1,1,1,2,1,2,2
61937,2,2,2,2,1,2,2
61938,2,2,2,2,2,2,2
61939,2,2,2,2,2,2,2
61940,1,1,1,1,1,1,1
61941,2,2,2,1,1,1,1
61942,2,2,2,1,2,2,2
61943,1,1,1,1,1,1,1
61944,4,4,5,4,5,5,4
61945,2,2,2,2,2,2,2
61946,2,2,2,2,2,2,2
61947,2,2,2,2,2,2,2
61948,2,2,2,2,2,2,2
61949,1,1,1,1,1,1,1
61950,1,1,1,1,1,1,1
61951,2,2,2,2,2,2,2
61952,2,2,2,2,2,2,2
61953,1,1,1,1,1,1,1
61954,1,1,1,1,1,1,1
61955,1,1,1,1,1,1,1
61956,1,1,1,1,1,1,1
61957,5,2,4,3,7,7,4
61958,1,1,1,1,1,1,1
61959,2,2,2,2,2,2,2
61960,1,1,1,1,1,1,1
61961,1,1,1,1,1,1,1
61962,2,2,2,2,2,2,2
61963,2,2,2,2,2,2,2
61964,1,1,1,1,1,1,1
61965,4,6,5,4,7,5,8
61966,1,1,1,1,1,1,1
61967,4,3,4,4,11,5,5
61968,1,1,1,1,1,1,1
61969,1,1,1,1,1,1,1
61970,2,2,1,2,1,1,2
61971,1,1,1,1,1,1,1
61972,1,1,1,1,1,1,1
61973,2,2,2,2,1,1,1
61974,2,2,2,2,2,2,2
61975,1,1,1,1,1,1,1
61976,1,1,1,2,2,2,1
61977,5,5,5,4,5,5,4
61978,1,1,1,1,1,1,1
61979,2,2,2,2,2,2,2
61980,2,5,4,4,2,4,4
61981,2,2,2,2,2,2,1
61982,5,2,2,2,4,4,3
61983,2,2,3,2,2,2,2
61984,5,4,4,3,4,5,3
61985,1,1,1,1,1,1,1
61986,2,2,1,2,2,1,2
61987,1,1,1,1,1,1,1
61988,1,1,1,1,1,1,1
61989,1,1,1,1,1,1,1
61990,1,1,1,1,1,1,1
61991,2,2,2,2,2,2,2
61992,2,2,2,2,2,2,2
61993,4,2,2,3,2,2,2
61994,1,1,1,1,1,1,1
61995,5,4,5,4,5,5,2
61996,2,2,1,2,1,1,1
61997,2,2,2,2,2,2,2
61998,4,4,4,4,1,1,4
61999,2,2,2,2,2,2,2
62000,2,2,1,2,2,2,2
62001,2,2,2,1,2,2,2
62002,1,1,1,1,1,1,1
62003,2,2,2,2,2,2,2
62004,1,1,1,1,1,1,1
62005,1,1,1,1,1,1,1
62006,1,1,1,1,1,1,1
62007,5,5,5,2,2,3,5
62008,1,1,1,1,1,1,1
62009,1,1,1,1,1,1,1
62010,5,3,2,4,5,4,3
62011,2,2,2,2,2,2,2
62012,5,4,5,4,5,5,5
62013,1,1,1,1,1,1,1
62014,1,1,1,1,1,1,1
62015,1,1,1,1,1,1,1
62016,5,2,3,5,2,2,4
62017,5,5,2,4,2,2,2
62018,2,2,2,2,2,2,2
62019,3,3,2,5,4,4,2
62020,2,2,2,2,2,2,2
62021,1,1,1,1,1,1,1
62022,1,1,1,1,1,1,1
62023,2,2,1,1,2,2,1
62024,1,1,1,1,1,1,1
62025,1,2,2,4,4,5,2
62026,4,5,3,5,4,5,5
62027,1,1,1,1,1,1,1
62028,1,1,1,1,1,1,1
62029,2,2,2,2,2,2,2
62030,2,2,2,2,2,2,2
62031,2,2,2,1,1,2,1
62032,4,2,2,5,2,2,2
62033,1,1,1,1,1,1,1
62034,1,2,2,2,2,1,2
62035,2,2,2,2,2,2,2
62036,2,2,1,1,1,2,2
62037,1,1,1,1,1,1,1
62038,1,1,1,1,1,1,1
62039,1,1,1,1,1,1,1
62040,1,1,1,1,1,1,1
62041,1,1,1,1,1,1,1
62042,4,2,4,4,4,5,2
62043,4,5,5,4,5,5,5
62044,1,1,2,2,2,2,1
62045,5,3,4,4,5,5,4
62046,1,1,1,1,1,1,1
62047,8,4,5,4,5,8,7
62048,1,1,1,1,1,1,1
62049,2,2,2,2,2,2,2
62050,1,2,2,1,1,1,2
62051,1,1,1,1,1,1,1
62052,2,2,2,1,2,1,2
62053,2,2,2,2,2,2,2
62054,2,3,5,4,4,2,2
62055,5,2,5,3,5,2,5
62056,1,1,1,1,1,1,1
62057,1,1,1,1,1,1,1
62058,2,2,2,2,2,2,2
62059,1,1,1,1,1,1,1
62060,1,1,1,1,1,1,1
62061,4,7,4,6,5,7,4
62062,2,4,4,5,4,2,2
62063,1,1,1,1,1,1,1
62064,1,1,1,1,1,1,1
62065,2,5,2,4,5,4,3
62066,1,1,1,1,1,1,1
62067,1,1,1,1,1,1,1
62068,1,1,1,1,1,1,1
62069,1,1,1,1,1,1,1
62070,1,1,1,1,1,1,1
62071,5,5,4,5,4,8,6
62072,1,1,1,1,1,1,1
62073,2,2,2,2,2,2,2
62074,1,1,1,1,1,1,1
